timestamp,conductivity_conductivity,conductivity_temperature,conductivity_salinity,conductivity_density,conductivity_soundspeed,pressure_pressure,pressure_temperature,dcps_current_speed,dcps_current_direction,dcps_current_speed_north,dcps_current_speed_east,dcps_current_speed_vertical,dcps_current_speed_std,dcps_signal_strength,dcps_cross_difference
2024-05-25 06:09,31.5478,8.79264,29.3672,1022.74,1478.52,237.818,8.78835,24.6186,250.974,-3.57968,-12.2278,2.24945,51.2024,-2.49805,-10.0536
2024-05-25 06:11,31.5468,8.79045,29.3679,1022.74,1478.51,237.902,8.78515,5.59381,237.348,-3.01805,-4.70979,0.644173,32.9968,-2.15499,-5.33396
2024-05-25 06:13,31.5406,8.77246,29.3765,1022.75,1478.46,237.926,8.76851,9.92674,216.439,-7.98591,-5.89622,-0.0601805,45.6988,-2.75511,-5.51383
2024-05-25 06:15,31.5318,8.76022,29.3776,1022.75,1478.41,238.013,8.7553,13.9938,233.853,-8.2543,-11.3002,0.806615,68.0836,-3.43092,-1.31193
2024-05-25 06:17,31.544,8.77283,29.3797,1022.75,1478.46,238.041,8.75127,8.09244,245.98,-3.2941,-7.39165,-1.23111,35.7577,-2.35461,-4.11585
2024-05-25 06:19,31.5142,8.73175,29.3831,1022.76,1478.31,238.094,8.73488,6.43654,229.728,-4.16068,-4.91099,1.34558,29.9443,-2.12387,2.42402
2024-05-25 06:21,31.5271,8.75313,29.3786,1022.76,1478.39,238.149,8.73137,8.9948,242.623,-4.13627,-7.98735,0.967401,32.768,-2.23325,-0.676687
2024-05-25 06:23,31.4983,8.70415,29.3895,1022.77,1478.21,238.252,8.71749,15.7581,251.876,0.611879,-0.115028,3.04669,40.0324,-3.22838,-13.3863
2024-05-25 06:25,31.506,8.72459,29.3805,1022.76,1478.28,238.284,8.70404,7.28412,247.135,-2.83037,-6.71174,0.561958,33.4132,-2.46156,-0.533286
2024-05-25 06:27,31.5782,8.82034,29.3756,1022.74,1478.63,238.36,8.78245,12.1008,236.435,-6.69031,-10.0832,0.0822631,31.4238,-2.28668,4.54657
2024-05-25 06:29,31.5804,8.83402,29.3664,1022.73,1478.67,238.433,8.82097,10.657,234.195,-6.23463,-8.643,0.222132,33.2573,-2.19863,0.312485
2024-05-25 06:31,31.593,8.85814,29.3595,1022.73,1478.76,238.484,8.83101,17.255,254.721,-4.54705,-16.6451,1.4311,33.5464,-2.13798,3.52982
2024-05-25 06:33,31.6085,8.887,29.3515,1022.72,1478.86,238.542,8.8463,6.55039,253.445,-1.86644,-6.27885,0.592173,32.3086,-2.35163,1.43572
2024-05-25 06:35,31.6154,8.90364,29.3449,1022.71,1478.91,238.623,8.88539,7.97895,232.338,-4.87519,-6.31634,-0.650138,30.1165,-2.2959,-1.54976
2024-05-25 06:37,31.5996,8.89455,29.3362,1022.7,1478.87,238.701,8.88345,6.09957,233.806,-3.60194,-4.92247,-0.135459,30.7631,-2.28237,3.41855
2024-05-25 06:39,31.6274,8.9147,29.3481,1022.71,1478.96,238.79,8.87852,8.6956,242.574,-4.00524,-7.71827,-1.68709,30.1022,-2.15541,-1.4633
2024-05-25 06:41,31.5575,8.79016,29.3792,1022.75,1478.53,238.86,8.81477,9.18702,217.223,-7.31553,-5.55737,-0.53003,32.0042,-1.97695,1.64268
2024-05-25 06:43,31.6255,8.8784,29.3762,1022.74,1478.85,238.937,8.80308,8.02563,228.794,-5.28705,-6.03804,0.228961,29.6302,-1.88078,0.402356
2024-05-25 06:45,31.6443,8.94535,29.3402,1022.7,1479.06,239.003,8.88212,5.32108,234.004,-3.12737,-4.30505,-0.522344,29.3851,-1.86174,2.51726
2024-05-25 06:47,31.6488,8.95769,29.3345,1022.69,1479.1,239.077,8.91022,12.4195,238.118,-6.5597,-10.5458,-0.739219,30.1898,-1.79575,6.56104
2024-05-25 06:49,31.6468,8.96376,29.3275,1022.69,1479.11,239.14,8.93813,9.83246,272.495,0.428098,-9.82314,0.819654,31.9587,-2.06082,1.90451
2024-05-25 06:51,31.6599,8.98085,29.3268,1022.68,1479.18,239.201,8.95671,10.3953,264.012,-1.08453,-10.3386,-0.610165,30.5941,-1.89186,-0.530222
2024-05-25 06:53,31.6634,8.99074,29.3223,1022.68,1479.21,239.254,8.98162,7.58198,246.686,-3.00075,-6.96289,0.760292,31.1592,-1.50386,4.97847
2024-05-25 06:55,31.6545,8.95805,29.3401,1022.7,1479.11,239.365,8.94172,4.992,302.185,2.65901,-4.2249,0.38326,30.9444,-1.60231,-0.915967
2024-05-25 06:57,31.6271,8.93013,29.3351,1022.7,1479.0,239.424,8.93953,4.03353,274.734,0.332876,-4.01977,-0.312684,30.2727,-1.4753,-7.22741
2024-05-25 06:59,31.6238,8.92367,29.337,1022.7,1478.98,239.508,8.90807,9.43625,249.725,-3.26984,-8.85161,0.659482,33.0426,-1.56496,3.89938
2024-05-25 07:01,31.6676,8.99816,29.3205,1022.67,1479.23,239.549,8.9715,5.76121,273.868,0.388663,-5.74808,1.33673,30.4284,-1.64316,4.8615
2024-05-25 07:03,31.6488,8.98533,29.3117,1022.67,1479.18,239.606,8.98191,9.14175,280.945,1.73564,-8.97548,0.966819,33.6932,-1.79401,-6.81848
2024-05-25 07:05,31.6427,8.973,29.3156,1022.67,1479.13,239.708,8.95446,8.72152,257.662,-1.86366,-8.52008,-1.40627,51.7131,-3.67055,2.30183
2024-05-25 07:07,31.6658,9.00264,29.3149,1022.67,1479.24,239.754,9.00577,5.11238,303.116,2.79304,-4.28198,2.31786,57.5801,-4.60824,3.52964
2024-05-25 07:09,31.6754,9.01389,29.3155,1022.67,1479.29,239.807,9.01668,7.18054,300.43,3.63686,-6.19139,1.05131,47.352,-2.30258,0.315957
2024-05-25 07:11,31.6546,8.99547,29.3094,1022.67,1479.21,239.863,9.00081,5.79929,241.847,-2.73626,-5.11318,-1.53156,53.203,-2.07555,-2.38998
2024-05-25 07:13,31.617,8.93618,29.3197,1022.68,1479.0,239.937,8.93554,10.5825,288.355,3.33254,-10.044,0.529508,42.6007,-2.11736,-0.451711
2024-05-25 07:15,31.6094,8.9296,29.3174,1022.68,1478.97,240.01,8.89564,1.76727,234.018,-1.03831,-1.43008,0.644013,35.5342,-1.41011,-6.08585
2024-05-25 07:17,31.6281,8.94666,29.3224,1022.68,1479.04,240.047,8.89363,8.21713,213.235,-6.87306,-4.50359,1.8792,32.6987,-0.998661,2.09644
2024-05-25 07:19,31.6265,8.94843,29.3193,1022.68,1479.05,240.121,8.93559,7.20877,179.2,-7.20807,0.100629,1.22967,38.0497,-1.04557,6.66225
2024-05-25 07:21,31.6447,8.97846,29.3133,1022.67,1479.15,240.17,8.94698,9.80124,156.311,-8.9754,3.93782,1.5339,33.6528,-0.996338,6.46615
2024-05-25 07:23,31.6589,9.00285,29.3077,1022.66,1479.24,240.214,8.98962,5.33918,147.425,-4.49924,2.87466,2.41245,33.2388,-1.16184,3.59603
2024-05-25 07:25,31.6787,9.02496,29.3098,1022.66,1479.32,240.236,9.01135,4.66421,272.912,0.236979,-4.65818,1.69095,31.7302,-1.34115,0.0662208
2024-05-25 07:27,31.6819,9.03199,29.3073,1022.66,1479.34,240.3,9.00076,5.6784,342.888,5.42703,-1.6708,0.79066,32.9876,-1.61787,-1.24534
2024-05-25 07:29,31.6701,9.02284,29.3027,1022.66,1479.3,240.342,9.02271,9.74378,283.22,2.22836,-9.48555,-0.19243,52.9087,-2.59395,2.28264
2024-05-25 07:31,31.645,8.9857,29.3075,1022.67,1479.17,240.425,8.97628,6.44405,258.559,-1.27826,-6.31599,-0.266018,62.4573,-3.05055,-7.62848
2024-05-25 07:33,31.6751,9.02544,29.3056,1022.66,1479.32,240.506,9.01954,23.6659,158.59,-10.3395,1.62148,-0.95403,46.7891,-1.82125,11.5167
2024-05-25 07:35,31.676,9.03152,29.3016,1022.66,1479.34,240.521,9.02233,5.37094,169.321,-5.27793,0.995235,0.785091,30.2589,-1.72187,8.3226
2024-05-25 07:37,31.6783,9.03063,29.3047,1022.66,1479.34,240.578,9.02687,4.09134,199.958,-3.84561,-1.39653,1.26836,30.8012,-1.70495,9.0847
2024-05-25 07:39,31.6835,9.03915,29.303,1022.66,1479.37,240.639,9.03543,8.34511,304.804,4.76314,-6.85226,0.111613,41.4777,-2.48499,-3.63886
2024-05-25 07:41,31.7025,9.0652,29.301,1022.65,1479.46,240.713,9.06131,5.89096,330.785,-7.18867,6.99442,-1.18148,44.9239,-3.19144,-13.3365
2024-05-25 07:43,31.7077,9.07672,29.2968,1022.64,1479.5,240.766,9.07505,11.0648,229.492,-7.18711,-8.41276,0.632151,37.606,-2.23398,-7.01598
2024-05-25 07:45,31.7098,9.08613,29.2913,1022.64,1479.53,240.805,9.07874,8.37123,296.238,3.70091,-7.50871,1.26554,64.0933,-3.28037,-1.68208
2024-05-25 07:47,31.6989,9.06979,29.2936,1022.64,1479.47,240.872,9.07188,3.60561,278.647,0.542115,-3.56462,-0.965382,63.0357,-3.29502,-7.74966
2024-05-25 07:49,31.7044,9.07745,29.2928,1022.64,1479.5,240.928,9.07276,8.56262,311.629,5.68815,-6.40027,-0.608768,82.0116,-3.6166,-4.50909
2024-05-25 07:51,31.6943,9.06624,29.2917,1022.64,1479.45,240.98,9.06483,8.17544,291.531,3.0004,-7.60496,-0.610375,61.7817,-3.33856,-0.871401
2024-05-25 07:53,31.6978,9.06347,29.2976,1022.65,1479.45,241.034,9.06013,10.046,326.481,8.37537,-5.54753,1.49085,56.8207,-3.55414,-1.58805
2024-05-25 07:55,31.7038,9.07141,29.2972,1022.65,1479.48,241.045,9.06507,8.83795,319.24,6.69428,-5.77026,1.37086,69.958,-3.49752,4.47509
2024-05-25 07:57,31.6916,9.06645,29.2888,1022.64,1479.45,241.133,9.06355,13.9048,297.632,6.44898,-12.3189,1.72286,73.0039,-3.71506,6.52814
2024-05-25 07:59,31.6915,9.05618,29.2971,1022.65,1479.42,241.188,9.05031,1.04522,133.817,-0.723673,0.754183,-2.73826,60.1865,-3.75137,-7.07699
2024-05-25 08:01,31.6851,9.06276,29.2852,1022.64,1479.43,241.23,9.05812,0.484036,101.779,-0.0988137,0.473843,-2.17166,57.476,-3.66332,-9.72951
2024-05-25 08:03,31.7058,9.07314,29.2978,1022.65,1479.49,241.286,9.06354,2.89435,353.304,2.87461,-0.3375,-1.31092,77.3148,-3.75994,-5.93099
2024-05-25 08:05,31.7083,9.0852,29.2905,1022.64,1479.52,241.341,9.07982,10.9144,327.19,9.17327,-5.91404,1.82634,65.6388,-3.72264,-0.149934
2024-05-25 08:07,31.715,9.08827,29.2948,1022.64,1479.54,241.375,9.08558,7.38242,277.547,0.969586,-7.31847,-0.526793,39.455,-2.29758,-5.69111
2024-05-25 08:09,31.7279,9.10987,29.2902,1022.63,1479.61,241.429,9.10035,12.2871,308.834,7.70486,-9.57124,0.468247,41.9954,-2.62137,5.57733
2024-05-25 08:11,31.7305,9.11401,29.2895,1022.63,1479.63,241.503,9.12527,4.88085,323.543,3.92567,-2.90031,0.474761,33.242,-2.36695,-1.66996
2024-05-25 08:13,31.7847,9.19142,29.2812,1022.62,1479.91,241.584,9.16379,2.45458,49.9021,1.58099,1.87762,1.03581,29.8945,-2.22859,5.61565
2024-05-25 08:15,31.7346,9.12706,29.283,1022.63,1479.67,241.646,9.13551,5.88712,316.937,4.30119,-4.01971,-1.35527,32.1166,-2.34105,3.00122
2024-05-25 08:17,31.7314,9.1229,29.2831,1022.63,1479.65,241.704,9.12347,1.73493,222.9,-1.27092,-1.181,0.535317,31.5964,-2.14849,6.08954
2024-05-25 08:19,31.7402,9.13159,29.285,1022.63,1479.69,241.75,9.12869,11.843,274.862,1.00375,-11.8004,1.31786,32.6999,-1.98749,-8.85336
2024-05-25 08:21,31.7322,9.12383,29.2831,1022.63,1479.66,241.771,9.12746,5.71539,306.641,3.41097,-4.58595,0.654484,31.8702,-2.06221,-0.282605
2024-05-25 08:23,31.7319,9.12153,29.2847,1022.63,1479.65,241.817,9.12375,18.4946,213.701,-15.3865,-10.2619,3.72689,31.4934,-1.92572,-8.67981
2024-05-25 08:25,31.6872,9.04698,29.3003,1022.65,1479.39,241.893,9.07075,25.3248,256.847,-11.2876,-7.73235,7.64701,37.9536,-1.89596,-15.044
2024-05-25 08:27,31.6872,9.05403,29.2946,1022.65,1479.41,241.949,9.06467,3.91509,215.503,-3.18722,-2.27366,-1.87827,30.9829,-2.08153,-7.29149
2024-05-25 08:29,31.6908,9.06165,29.2919,1022.64,1479.44,241.975,9.07028,8.37243,273.021,0.44118,-8.3608,2.1649,35.8612,-1.95123,-3.17159
2024-05-25 08:31,31.6908,9.0627,29.2911,1022.64,1479.44,242.074,9.05892,8.29433,296.819,3.74214,-7.40218,-1.38129,36.0346,-2.26937,0.616746
2024-05-25 08:33,31.7063,9.08474,29.2888,1022.64,1479.52,242.131,9.08512,10.5899,309.399,6.72152,-8.1833,0.178662,54.1423,-4.93945,-0.399082
2024-05-25 08:35,31.7286,9.11069,29.2902,1022.63,1479.62,242.207,9.10872,5.82197,308.748,3.64392,-4.54062,2.01215,61.3033,-5.21249,-1.15981
2024-05-25 08:37,31.7151,9.09754,29.2872,1022.63,1479.56,242.22,9.09267,5.58643,292.347,2.12403,-5.16689,2.07681,51.1361,-3.29698,0.318845
2024-05-25 08:39,31.7218,9.10306,29.2896,1022.64,1479.59,242.269,9.08535,18.0604,219.147,-14.0063,-11.4018,2.36688,37.5164,-1.84729,0.577449
2024-05-25 08:41,31.7227,9.10845,29.2861,1022.63,1479.6,242.344,9.10276,4.68511,248.433,-1.7222,-4.35709,0.254467,34.6737,-1.62549,7.86225
2024-05-25 08:43,31.7278,9.11583,29.2853,1022.63,1479.63,242.401,9.11085,6.97592,247.85,-2.6302,-6.46108,-2.03554,29.7464,-1.81826,6.19612
2024-05-25 08:45,31.6234,8.97194,29.2968,1022.66,1479.11,242.462,8.87302,3.03039,207.58,-2.68604,-1.40302,0.823181,31.0104,-2.09689,-3.84802
2024-05-25 08:47,31.6604,9.01701,29.2976,1022.65,1479.28,242.509,8.95099,5.77794,195.411,-5.57018,-1.53548,-0.514398,30.327,-2.13364,-3.53877
2024-05-25 08:49,31.7126,9.09599,29.286,1022.63,1479.56,242.562,9.09107,10.9856,273.151,0.603895,-10.969,-0.701569,30.8266,-2.00248,-2.89379
2024-05-25 08:51,31.7234,9.10511,29.2896,1022.63,1479.6,242.626,9.09742,3.84663,307.062,2.31831,-3.06953,-0.695163,33.1141,-1.87634,4.0876
2024-05-25 08:53,31.723,9.10381,29.2901,1022.64,1479.59,242.666,9.09463,4.67455,298.706,2.24529,-4.10002,-0.743325,32.2191,-1.67714,3.4178
2024-05-25 08:55,31.7187,9.10511,29.2847,1022.63,1479.59,242.718,9.0936,2.20857,353.468,2.19424,-0.251239,0.865803,32.4095,-1.50522,0.0703955
2024-05-25 08:57,31.7151,9.09791,29.2869,1022.63,1479.57,242.766,9.09059,3.05415,50.9081,1.92584,2.37043,-0.207293,32.5642,-1.53618,0.320374
2024-05-25 08:59,31.717,9.10102,29.2863,1022.63,1479.58,242.82,9.0952,7.82653,319.329,5.93618,-5.10062,0.784676,31.0214,-1.74515,4.16127
2024-05-25 09:01,31.7157,9.10205,29.2842,1022.63,1479.58,242.893,9.09735,0.833426,266.962,-0.0441664,-0.832255,0.0578623,31.291,-1.89488,-4.33714
2024-05-25 09:03,31.7182,9.10485,29.2844,1022.63,1479.59,242.962,9.10153,5.72342,280.353,1.02857,-5.63024,-0.0172352,31.2263,-1.92711,-0.199978
2024-05-25 09:05,31.7191,9.10633,29.2842,1022.63,1479.59,243.003,9.10271,3.72574,189.41,-3.67561,-0.609175,0.416646,30.8811,-2.03953,-2.12939
2024-05-25 09:07,31.7198,9.10589,29.2853,1022.63,1479.59,243.045,9.10437,5.24559,200.546,-4.91194,-1.84095,-0.298444,30.143,-1.97008,-2.76438
2024-05-25 09:09,31.7182,9.10934,29.2808,1022.63,1479.6,243.096,9.10408,7.96658,200.566,-7.45887,-2.79851,-1.72486,35.1449,-2.14197,-5.77919
2024-05-25 09:11,31.7182,9.10919,29.2808,1022.63,1479.6,243.155,9.1046,8.42857,205.697,-7.59495,-3.65478,-0.973206,31.8547,-2.10837,-3.9234
2024-05-25 09:13,31.7152,9.10019,29.2852,1022.63,1479.57,243.192,9.09943,6.46752,209.86,-5.60891,-3.22008,-2.55754,31.7632,-2.17486,-4.16983
2024-05-25 09:15,31.7152,9.10116,29.2844,1022.63,1479.58,243.253,9.10035,26.8451,196.261,-12.7565,-3.32755,0.0954845,42.0629,-2.2228,-11.5726
2024-05-25 09:17,31.7161,9.10255,29.2842,1022.63,1479.58,243.305,9.09948,7.32105,223.16,-5.34036,-5.00783,-1.58623,31.3465,-2.10653,-1.38733
2024-05-25 09:19,31.7151,9.10223,29.2834,1022.63,1479.58,243.372,9.09697,2.95938,246.402,-1.18467,-2.71192,0.612805,31.1742,-2.2568,0.268372
2024-05-25 09:21,31.7131,9.10343,29.2804,1022.63,1479.58,243.409,9.09591,6.66749,257.175,-1.48,-6.50115,0.590736,34.4697,-2.22789,-2.58669
2024-05-25 09:23,31.7161,9.10665,29.2808,1022.63,1479.59,243.458,9.09855,4.42624,213.433,-3.69385,-2.43866,-1.2644,32.5809,-2.30826,-4.46987
2024-05-25 09:25,31.7152,9.0997,29.2856,1022.63,1479.57,243.486,9.09565,2.86181,260.809,-0.457117,-2.82506,0.0925595,37.2227,-2.35519,-1.32761